Zeit;Verbrauch
2023-12-09 00:00:00;0,0
2023-12-09 01:00:00;0,0
2023-12-09 02:00:00;0,0
2023-12-09 07:00:00;0
2023-12-09 08:00:00;0,012
2023-12-09 09:00:00;0,0
2023-12-09 10:00:00;0,0
2023-12-09 11:00:00;0,0
2023-12-09 12:00:00;0,0
2023-12-09 13:00:00;0,0
2023-12-09 14:00:00;0,0
2023-12-09 15:00:00;0,0
2023-12-09 16:00:00;0,0
2023-12-09 17:00:00;0,0
2023-12-09 18:00:00;0,0
2023-12-09 19:00:00;0,0
2023-12-09 20:00:00;0,0
2023-12-09 21:00:00;0,0
2023-12-09 22:00:00;0,0
2023-12-09 23:00:00;0,0
