Zeit;Verbrauch
2020-04-15 00:00:00;0,0
2020-04-15 01:00:00;0,0
2020-04-15 02:00:00;0,0
2020-04-15 03:00:00;0,0
2020-04-15 04:00:00;0,0
2020-04-15 05:00:00;0,0
2020-04-15 06:00:00;0,0
2020-04-15 07:00:00;0,0
2020-04-15 08:00:00;0,0
2020-04-15 09:00:00;2,175
2020-04-15 10:00:00;2,412
2020-04-15 11:00:00;2,333
2020-04-15 12:00:00;1,994
2020-04-15 13:00:00;1,772
2020-04-15 14:00:00;1,837
2020-04-15 15:00:00;2,057
2020-04-15 16:00:00;2,079
2020-04-15 17:00:00;1,875
2020-04-15 18:00:00;1,375
2020-04-15 19:00:00;0,0
2020-04-15 20:00:00;0,0
2020-04-15 21:00:00;0,0
2020-04-15 22:00:00;0,0
2020-04-15 23:00:00;0,0
