Zeit;Verbrauch
2025-03-17 00:00:00;0,0
2025-03-17 01:00:00;0,0
2025-03-17 02:00:00;0,0
2025-03-17 03:00:00;0,0
2025-03-17 04:00:00;0,0
2025-03-17 05:00:00;0,0
2025-03-17 06:00:00;0
2025-03-17 07:00:00;0,027
2025-03-17 08:00:00;0,31
2025-03-17 09:00:00;0,6
2025-03-17 10:00:00;1,64
2025-03-17 11:00:00;2,0
2025-03-17 12:00:00;1,75
2025-03-17 13:00:00;1,26
2025-03-17 14:00:00;0,61
2025-03-17 15:00:00;1,58
2025-03-17 16:00:00;0,57
2025-03-17 17:00:00;0,21
2025-03-17 18:00:00;0,02
2025-03-17 19:00:00;0,0
2025-03-17 20:00:00;0,0
2025-03-17 21:00:00;0,0
2025-03-17 22:00:00;0,0
2025-03-17 23:00:00;0,0
