Zeit;Verbrauch
2015-02-20 00:00:00;0,0
2015-02-20 01:00:00;0,0
2015-02-20 02:00:00;0,0
2015-02-20 03:00:00;0,0
2015-02-20 04:00:00;0,0
2015-02-20 05:00:00;0,0
2015-02-20 06:00:00;0,0
2015-02-20 07:00:00;0,0
2015-02-20 08:00:00;0,0
2015-02-20 09:00:00;1,258
2015-02-20 10:00:00;1,394
2015-02-20 11:00:00;1,348
2015-02-20 12:00:00;1,153
2015-02-20 13:00:00;1,025
2015-02-20 14:00:00;1,062
2015-02-20 15:00:00;1,189
2015-02-20 16:00:00;1,202
2015-02-20 17:00:00;1,084
2015-02-20 18:00:00;0,795
2015-02-20 19:00:00;0,0
2015-02-20 20:00:00;0,0
2015-02-20 21:00:00;0,0
2015-02-20 22:00:00;0,0
2015-02-20 23:00:00;0,0
