Zeit;Verbrauch
2017-08-08 00:00:00;0,0
2017-08-08 01:00:00;0,0
2017-08-08 02:00:00;0,0
2017-08-08 03:00:00;0,0
2017-08-08 04:00:00;0,0
2017-08-08 05:00:00;0,0
2017-08-08 06:00:00;0,0
2017-08-08 07:00:00;0,0
2017-08-08 08:00:00;0,0
2017-08-08 09:00:00;1,163
2017-08-08 10:00:00;1,289
2017-08-08 11:00:00;1,247
2017-08-08 12:00:00;1,066
2017-08-08 13:00:00;0,947
2017-08-08 14:00:00;0,982
2017-08-08 15:00:00;1,099
2017-08-08 16:00:00;1,111
2017-08-08 17:00:00;1,002
2017-08-08 18:00:00;0,735
2017-08-08 19:00:00;0,0
2017-08-08 20:00:00;0,0
2017-08-08 21:00:00;0,0
2017-08-08 22:00:00;0,0
2017-08-08 23:00:00;0,0
