Zeit;Verbrauch
2023-09-17 00:00:00;0,0
2023-09-17 01:00:00;0,0
2023-09-17 02:00:00;0,0
2023-09-17 03:00:00;0,0
2023-09-17 04:00:00;0,0
2023-09-17 05:00:00;0
2023-09-17 06:00:00;0,072
2023-09-17 07:00:00;0,36
2023-09-17 08:00:00;0,85
2023-09-17 09:00:00;2,39
2023-09-17 10:00:00;2,76
2023-09-17 11:00:00;2,31
2023-09-17 12:00:00;2,56
2023-09-17 13:00:00;1,91
2023-09-17 14:00:00;1,31
2023-09-17 15:00:00;1,45
2023-09-17 16:00:00;0,71
2023-09-17 17:00:00;0,17
2023-09-17 18:00:00;0,03
2023-09-17 19:00:00;0,0
2023-09-17 20:00:00;0,0
2023-09-17 21:00:00;0,0
2023-09-17 22:00:00;0,0
2023-09-17 23:00:00;0,0
