Zeit;Verbrauch
2019-09-07 00:00:00;0,0
2019-09-07 01:00:00;0,0
2019-09-07 02:00:00;0,0
2019-09-07 03:00:00;0,0
2019-09-07 04:00:00;0,0
2019-09-07 05:00:00;0,0
2019-09-07 06:00:00;0,0
2019-09-07 07:00:00;0,0
2019-09-07 08:00:00;0,0
2019-09-07 09:00:00;0,98
2019-09-07 10:00:00;1,087
2019-09-07 11:00:00;1,051
2019-09-07 12:00:00;0,898
2019-09-07 13:00:00;0,799
2019-09-07 14:00:00;0,828
2019-09-07 15:00:00;0,927
2019-09-07 16:00:00;0,937
2019-09-07 17:00:00;0,845
2019-09-07 18:00:00;0,62
2019-09-07 19:00:00;0,0
2019-09-07 20:00:00;0,0
2019-09-07 21:00:00;0,0
2019-09-07 22:00:00;0,0
2019-09-07 23:00:00;0,0
