Zeit;Verbrauch
2019-08-10 00:00:00;0,0
2019-08-10 01:00:00;0,0
2019-08-10 02:00:00;0,0
2019-08-10 03:00:00;0,0
2019-08-10 04:00:00;0,0
2019-08-10 05:00:00;0,0
2019-08-10 06:00:00;0,0
2019-08-10 07:00:00;0,0
2019-08-10 08:00:00;0,0
2019-08-10 09:00:00;0,688
2019-08-10 10:00:00;0,763
2019-08-10 11:00:00;0,738
2019-08-10 12:00:00;0,631
2019-08-10 13:00:00;0,561
2019-08-10 14:00:00;0,581
2019-08-10 15:00:00;0,651
2019-08-10 16:00:00;0,658
2019-08-10 17:00:00;0,593
2019-08-10 18:00:00;0,435
2019-08-10 19:00:00;0,0
2019-08-10 20:00:00;0,0
2019-08-10 21:00:00;0,0
2019-08-10 22:00:00;0,0
2019-08-10 23:00:00;0,0
