Zeit;Verbrauch
2026-03-26 00:00:00;0,0
2026-03-26 01:00:00;0,0
2026-03-26 02:00:00;0,0
2026-03-26 03:00:00;0,0
2026-03-26 04:00:00;0,0
2026-03-26 05:00:00;0
2026-03-26 06:00:00;0
2026-03-26 07:00:00;0,022
2026-03-26 08:00:00;0,11
2026-03-26 09:00:00;0,16
2026-03-26 10:00:00;0,25
2026-03-26 11:00:00;1,07
2026-03-26 12:00:00;0,56
2026-03-26 13:00:00;0,87
2026-03-26 14:00:00;0,94
2026-03-26 15:00:00;0,71
2026-03-26 16:00:00;0,48
2026-03-26 17:00:00;0,18
2026-03-26 18:00:00;0,02
2026-03-26 19:00:00;0,0
2026-03-26 20:00:00;0,0
2026-03-26 21:00:00;0,0
2026-03-26 22:00:00;0,0
2026-03-26 23:00:00;0,0
