Zeit;Verbrauch
2015-09-24 00:00:00;0,0
2015-09-24 01:00:00;0,0
2015-09-24 02:00:00;0,0
2015-09-24 03:00:00;0,0
2015-09-24 04:00:00;0,0
2015-09-24 05:00:00;0,0
2015-09-24 06:00:00;0,0
2015-09-24 07:00:00;0,0
2015-09-24 08:00:00;0,0
2015-09-24 09:00:00;1,171
2015-09-24 10:00:00;1,299
2015-09-24 11:00:00;1,256
2015-09-24 12:00:00;1,074
2015-09-24 13:00:00;0,954
2015-09-24 14:00:00;0,989
2015-09-24 15:00:00;1,108
2015-09-24 16:00:00;1,119
2015-09-24 17:00:00;1,009
2015-09-24 18:00:00;0,74
2015-09-24 19:00:00;0,0
2015-09-24 20:00:00;0,0
2015-09-24 21:00:00;0,0
2015-09-24 22:00:00;0,0
2015-09-24 23:00:00;0,0
